UserID,SessionID,BrowserType,OperatingSystem,DeviceType,NumItemsInCart,CartTotalAmount,TimeSpentOnSiteMinutes,HasCouponApplied,IsReturningCustomer,LastPageViewedCategory,AbandonmentReason
3760,312253,Firefox,Android,Tablet,4,52.78,3.04,True,True,Beauty,No Abandonment
7421,819072,Edge,iOS,Desktop,3,37.82,13.41,True,False,HomeGoods,Distraction
2393,254972,Chrome,MacOS,Mobile,3,2.64,10.1,True,False,Toys,High Shipping Cost
4693,418804,Opera,Android,Mobile,1,84.85,8.55,False,True,Electronics,High Shipping Cost
6378,142822,Safari,MacOS,Mobile,3,91.65,5.9,False,False,Books,No Abandonment
2699,855191,Opera,Linux,Mobile,2,16.36,7.67,True,False,Beauty,High Shipping Cost
2120,911078,Chrome,iOS,Desktop,2,6.67,6.61,False,True,Electronics,High Shipping Cost
6329,154400,Opera,MacOS,Tablet,4,72.03,12.93,True,True,HomeGoods,No Abandonment
2571,428123,Safari,Windows,Tablet,4,67.08,2.4,False,False,Electronics,No Abandonment
1728,934849,Edge,iOS,Tablet,4,21.28,3.7,False,False,Electronics,Distraction
1615,600098,Edge,Linux,Desktop,3,44.22,3.16,False,False,HomeGoods,High Shipping Cost
1370,949937,Safari,Windows,Desktop,4,48.02,10.31,True,False,Beauty,High Shipping Cost
7767,171210,Firefox,iOS,Tablet,6,46.53,5.88,False,False,Toys,Payment Issues
6338,203499,Firefox,Android,Desktop,2,47.25,9.51,False,True,HomeGoods,High Shipping Cost
5942,153800,Edge,iOS,Desktop,2,77.9,7.91,False,False,Clothing,Payment Issues
2119,929403,Chrome,Windows,Desktop,4,79.27,10.97,True,False,Books,Found Better Price
7331,258569,Opera,MacOS,Desktop,4,35.33,10.71,False,False,Beauty,High Shipping Cost
8019,850956,Safari,MacOS,Tablet,1,106.3,8.52,True,False,Beauty,No Abandonment
3422,275383,Chrome,iOS,Desktop,1,64.96,10.72,False,False,Books,High Shipping Cost
8590,313271,Opera,iOS,Tablet,3,138.07,4.64,False,False,Beauty,Found Better Price
6825,100770,Edge,Linux,Mobile,2,68.52,1.38,False,False,Beauty,No Abandonment
7760,711770,Safari,Android,Desktop,8,28.12,9.25,False,True,Toys,No Abandonment
9902,412249,Chrome,Linux,Mobile,3,67.77,7.82,False,True,Beauty,High Shipping Cost
5570,522216,Opera,Linux,Mobile,3,47.91,5.62,False,False,HomeGoods,No Abandonment
1573,363703,Edge,MacOS,Desktop,3,110.53,7.29,True,True,Books,Found Better Price
1507,622747,Edge,MacOS,Tablet,2,14.8,2.61,False,True,Books,High Shipping Cost
7735,979041,Opera,Windows,Tablet,5,31.34,5.9,True,False,Beauty,No Abandonment
3222,676886,Firefox,Linux,Tablet,2,24.77,12.16,False,False,Beauty,Distraction
8688,537543,Firefox,Windows,Desktop,3,83.71,10.47,False,True,Electronics,High Shipping Cost
2294,455803,Opera,iOS,Desktop,7,66.95,10.63,False,True,HomeGoods,Distraction
1787,631270,Opera,Windows,Tablet,4,35.18,6.96,False,False,Electronics,No Abandonment
5667,774184,Opera,MacOS,Tablet,2,24.6,9.84,False,True,Clothing,Payment Issues
3233,460556,Edge,Linux,Mobile,1,36.28,12.44,False,False,Clothing,Found Better Price
9778,743430,Safari,MacOS,Mobile,1,51.41,11.0,True,False,Clothing,High Shipping Cost
4650,633435,Edge,iOS,Desktop,4,84.41,10.27,False,True,Toys,No Abandonment
4249,500294,Edge,Android,Tablet,1,51.48,0.77,False,False,HomeGoods,Found Better Price
7071,447424,Firefox,Linux,Tablet,1,43.75,9.91,True,False,Toys,No Abandonment
5036,185409,Opera,MacOS,Desktop,5,149.08,7.25,True,False,Clothing,No Abandonment
9747,690141,Edge,Android,Tablet,5,79.22,5.04,False,True,Beauty,No Abandonment
2709,460788,Edge,iOS,Desktop,3,95.32,9.92,False,False,Toys,No Abandonment
6212,867292,Opera,Android,Mobile,3,16.68,8.21,True,True,Books,Payment Issues
2510,792572,Safari,MacOS,Tablet,2,36.18,9.39,False,True,Toys,No Abandonment
6903,970426,Firefox,MacOS,Tablet,6,78.58,6.13,False,False,HomeGoods,No Abandonment
9167,747805,Chrome,iOS,Desktop,5,57.22,3.81,False,True,Electronics,Found Better Price
8552,145456,Edge,iOS,Desktop,1,21.66,13.91,False,True,HomeGoods,Found Better Price
4506,819163,Safari,Android,Desktop,3,27.12,4.62,False,True,Electronics,Payment Issues
7078,908494,Chrome,Android,Desktop,4,66.91,6.26,False,True,Beauty,Payment Issues
7432,145423,Opera,MacOS,Mobile,3,12.4,10.64,False,False,Toys,High Shipping Cost
4633,471030,Chrome,iOS,Desktop,3,67.64,12.17,False,True,Toys,High Shipping Cost
2461,744460,Opera,Windows,Tablet,3,65.32,8.68,False,False,HomeGoods,High Shipping Cost
6914,439860,Safari,iOS,Tablet,0,5.05,10.72,False,False,Beauty,Payment Issues
7352,342567,Chrome,Linux,Tablet,3,21.15,9.54,False,True,Electronics,No Abandonment
3171,244456,Firefox,Linux,Tablet,1,42.83,5.22,True,False,Clothing,No Abandonment
8928,112128,Safari,iOS,Mobile,0,74.52,4.57,False,False,Beauty,Payment Issues
9594,374617,Chrome,Android,Mobile,4,40.11,11.01,False,False,Clothing,High Shipping Cost
9475,336355,Edge,Linux,Mobile,4,17.04,9.9,False,True,Toys,Payment Issues
7806,102366,Chrome,MacOS,Desktop,3,58.22,16.29,False,False,Toys,Found Better Price
7115,651866,Chrome,MacOS,Tablet,2,11.14,5.52,False,True,Beauty,No Abandonment
9432,901759,Firefox,MacOS,Tablet,3,27.15,8.07,False,True,Beauty,Found Better Price
5656,551352,Safari,iOS,Mobile,1,38.26,8.33,True,True,Beauty,No Abandonment
9892,988440,Edge,Linux,Desktop,1,59.65,3.81,True,False,Books,High Shipping Cost
3670,616450,Safari,Android,Mobile,3,15.88,6.38,False,True,Toys,No Abandonment
5360,997441,Safari,MacOS,Tablet,3,35.61,9.52,True,True,Beauty,Found Better Price
3548,964177,Edge,Android,Tablet,3,24.97,9.49,True,False,Toys,High Shipping Cost
3326,375073,Edge,MacOS,Mobile,0,22.75,6.08,True,False,Books,High Shipping Cost
3796,765804,Firefox,iOS,Tablet,3,37.62,7.54,False,False,Books,High Shipping Cost
8046,803784,Opera,MacOS,Mobile,3,44.98,13.87,False,False,HomeGoods,High Shipping Cost
3206,535478,Firefox,iOS,Mobile,1,29.97,7.88,False,False,Beauty,High Shipping Cost
6179,671580,Edge,Linux,Mobile,2,72.01,6.07,False,True,Toys,Payment Issues
2610,650614,Chrome,Linux,Mobile,3,39.14,14.26,False,True,Clothing,Payment Issues
9679,610494,Chrome,Android,Tablet,0,139.25,8.97,False,False,Toys,No Abandonment
1464,975969,Safari,MacOS,Desktop,2,29.87,5.43,False,True,Toys,No Abandonment
5323,264097,Safari,Linux,Tablet,5,71.2,11.15,False,True,Beauty,Payment Issues
9857,901220,Opera,Windows,Mobile,2,3.3,4.86,False,False,Electronics,Payment Issues
6475,290011,Opera,Windows,Tablet,5,15.58,5.31,False,True,Electronics,No Abandonment
7965,810733,Opera,Android,Desktop,1,102.92,6.45,True,True,HomeGoods,High Shipping Cost
1798,887478,Opera,Linux,Tablet,5,60.73,5.36,False,False,Clothing,Found Better Price
3800,237718,Chrome,iOS,Mobile,2,30.0,5.67,False,False,Electronics,Payment Issues
4240,937816,Edge,Windows,Desktop,2,80.97,4.68,False,True,Beauty,Payment Issues
4355,159938,Opera,Linux,Tablet,4,75.01,8.31,True,True,Beauty,Payment Issues
4929,677517,Firefox,iOS,Desktop,1,67.8,4.28,False,False,Clothing,Found Better Price
1859,324768,Opera,MacOS,Tablet,2,55.24,3.95,True,True,Books,Found Better Price
9555,552200,Chrome,Linux,Desktop,3,66.21,9.38,False,True,Toys,Found Better Price
8688,968400,Safari,MacOS,Mobile,6,59.16,7.33,False,True,HomeGoods,High Shipping Cost
6022,321351,Firefox,Windows,Mobile,4,85.4,8.01,False,False,Clothing,Payment Issues
8584,724445,Opera,MacOS,Desktop,2,21.57,7.22,False,True,Beauty,No Abandonment
7402,603566,Chrome,Windows,Tablet,1,96.95,14.65,False,True,Electronics,High Shipping Cost
2774,790196,Safari,Android,Mobile,3,10.35,8.06,False,True,Toys,High Shipping Cost
4365,550951,Opera,Android,Tablet,2,64.64,7.45,False,False,Toys,Distraction
9014,750118,Chrome,Windows,Desktop,4,30.78,9.13,False,False,Toys,No Abandonment
9342,736008,Chrome,iOS,Tablet,3,45.34,8.97,False,True,Beauty,Payment Issues
8425,336833,Edge,Android,Desktop,4,52.67,10.89,True,False,HomeGoods,No Abandonment
4021,359704,Chrome,iOS,Tablet,6,131.1,8.52,False,True,Books,Payment Issues
5237,695647,Opera,iOS,Desktop,0,15.26,9.26,False,False,Toys,High Shipping Cost
7394,519241,Chrome,iOS,Desktop,4,55.84,10.31,False,False,Toys,Payment Issues
4817,622223,Firefox,Linux,Desktop,4,149.63,11.24,True,False,Toys,Payment Issues
1760,460799,Chrome,Linux,Desktop,6,34.86,6.64,False,False,Books,Found Better Price
5451,593792,Chrome,iOS,Tablet,3,25.51,3.56,False,True,Electronics,No Abandonment
5627,775781,Firefox,Windows,Mobile,5,166.11,3.02,True,True,Beauty,Payment Issues
3739,124809,Opera,Android,Desktop,4,1.13,9.53,False,False,Clothing,Distraction
8439,681897,Safari,MacOS,Desktop,2,44.08,8.63,True,True,Toys,Payment Issues
6548,772601,Edge,Linux,Mobile,5,69.04,4.03,False,True,Toys,No Abandonment
7791,485522,Safari,Linux,Mobile,3,37.81,8.0,False,False,Electronics,High Shipping Cost
8916,895500,Opera,MacOS,Desktop,2,99.7,6.7,True,False,Books,No Abandonment
7845,951161,Opera,iOS,Desktop,2,76.05,5.64,False,True,Beauty,Distraction
7867,126834,Firefox,MacOS,Tablet,4,91.07,2.48,False,False,Beauty,Found Better Price
4943,694018,Safari,iOS,Mobile,2,11.12,6.84,False,False,Books,High Shipping Cost
4460,191756,Chrome,Linux,Tablet,4,157.49,9.08,True,True,Clothing,No Abandonment
2492,441379,Firefox,MacOS,Desktop,4,100.05,13.39,False,False,Books,Found Better Price
4621,675832,Firefox,Windows,Desktop,0,32.31,3.94,False,False,Books,Found Better Price
9918,431004,Edge,Android,Desktop,3,70.18,6.68,False,False,Electronics,Distraction
6018,143911,Firefox,Android,Desktop,7,39.48,12.87,False,True,Electronics,No Abandonment
9162,293035,Safari,Android,Mobile,2,35.65,10.95,False,True,Electronics,No Abandonment
7750,401173,Opera,MacOS,Tablet,5,30.13,10.44,False,False,Clothing,Distraction
5841,225527,Edge,iOS,Mobile,5,31.95,8.0,False,True,Books,Found Better Price
8468,580087,Chrome,Linux,Desktop,2,5.47,10.47,True,False,Electronics,High Shipping Cost
1087,520048,Safari,Android,Tablet,4,27.23,5.58,False,True,HomeGoods,Payment Issues
1562,625720,Chrome,MacOS,Desktop,5,68.19,5.12,False,False,Beauty,No Abandonment
2268,362624,Firefox,Android,Mobile,4,49.8,3.22,False,False,Toys,Found Better Price
6561,747167,Safari,iOS,Desktop,5,211.25,7.83,False,False,HomeGoods,No Abandonment
7045,954938,Edge,Windows,Mobile,4,40.18,9.95,True,False,Clothing,No Abandonment
5654,265505,Edge,Windows,Mobile,1,86.27,9.14,False,False,Books,Found Better Price
4171,938838,Chrome,Linux,Desktop,1,219.33,13.15,False,True,Books,No Abandonment
8512,245337,Opera,Windows,Desktop,4,41.64,5.73,False,True,Toys,Found Better Price
8852,698432,Edge,Windows,Mobile,6,56.2,11.29,False,True,Clothing,Payment Issues
3800,828146,Chrome,MacOS,Tablet,4,115.18,8.4,True,False,Beauty,Distraction
7846,741277,Opera,MacOS,Mobile,1,88.28,11.12,False,False,Clothing,Payment Issues
6038,100944,Safari,Linux,Tablet,1,37.06,7.86,False,True,HomeGoods,Distraction
5888,921252,Edge,Linux,Mobile,2,111.67,7.94,True,False,Clothing,High Shipping Cost
5780,173239,Edge,MacOS,Desktop,2,25.18,8.77,False,True,Books,High Shipping Cost
2143,847128,Chrome,Windows,Mobile,0,37.36,8.08,False,False,Books,High Shipping Cost
7703,422142,Edge,iOS,Tablet,3,95.88,12.33,True,False,Books,Distraction
1747,855115,Chrome,Windows,Tablet,3,10.53,1.55,True,True,Books,No Abandonment
8094,569955,Edge,Windows,Tablet,2,21.87,6.03,False,True,HomeGoods,Distraction
7445,668031,Chrome,iOS,Tablet,3,44.75,6.12,True,True,Books,Distraction
4488,861582,Edge,Linux,Tablet,2,67.99,10.84,False,False,Books,Payment Issues
3104,113965,Safari,MacOS,Mobile,4,127.58,6.54,True,False,Toys,Distraction
4856,382531,Safari,Linux,Desktop,1,22.38,7.86,False,True,HomeGoods,No Abandonment
6119,920786,Chrome,Linux,Desktop,4,60.73,6.91,False,False,HomeGoods,High Shipping Cost
6258,673829,Safari,Linux,Mobile,1,84.94,10.07,False,True,Clothing,No Abandonment
3768,365872,Chrome,MacOS,Desktop,0,32.07,7.62,True,True,Clothing,High Shipping Cost
5059,682481,Chrome,Linux,Mobile,2,1.36,10.58,True,False,Electronics,Found Better Price
2808,452071,Firefox,Linux,Tablet,1,27.42,10.96,False,True,Books,Found Better Price
6480,649682,Safari,Android,Mobile,3,30.85,13.86,True,False,Books,Found Better Price
1409,218323,Firefox,Windows,Desktop,2,37.51,10.6,False,False,Toys,Payment Issues
1645,177835,Firefox,Android,Desktop,3,26.7,9.45,True,False,Beauty,Payment Issues
2551,237552,Edge,MacOS,Desktop,2,37.11,13.47,True,False,HomeGoods,No Abandonment
6362,587282,Chrome,iOS,Mobile,0,44.69,11.41,False,True,HomeGoods,Payment Issues
2113,147232,Opera,iOS,Mobile,1,99.09,8.27,False,False,Toys,No Abandonment
4587,562858,Firefox,Android,Mobile,4,111.51,7.1,True,True,HomeGoods,Distraction
1061,970671,Edge,Android,Desktop,1,13.16,11.65,False,False,Beauty,No Abandonment
2727,176656,Safari,Android,Mobile,0,107.53,6.85,False,False,Toys,No Abandonment
5592,602875,Opera,Windows,Mobile,0,42.79,9.26,False,False,Beauty,High Shipping Cost
9168,663208,Chrome,MacOS,Desktop,2,51.86,3.31,True,False,Books,Distraction
3966,709142,Edge,Linux,Tablet,2,55.89,7.46,False,True,Books,No Abandonment
4360,191258,Opera,Android,Tablet,5,10.58,12.32,True,False,Toys,No Abandonment
6662,348583,Chrome,Windows,Desktop,1,32.7,4.88,False,True,Books,Found Better Price
9070,589752,Chrome,iOS,Desktop,3,27.99,10.3,False,False,Clothing,Found Better Price
7700,430185,Opera,iOS,Tablet,2,91.09,1.48,False,False,Clothing,High Shipping Cost
4630,844359,Edge,iOS,Mobile,4,30.15,11.8,True,True,Electronics,No Abandonment
4869,966754,Opera,Android,Desktop,5,55.55,5.62,False,False,Toys,No Abandonment
6200,959766,Firefox,iOS,Tablet,5,91.66,6.97,False,True,HomeGoods,No Abandonment
3039,164918,Chrome,iOS,Mobile,0,35.95,12.24,False,False,HomeGoods,High Shipping Cost
8454,779613,Safari,iOS,Desktop,1,106.49,6.87,False,False,Electronics,Found Better Price
2307,991670,Opera,Linux,Tablet,2,6.96,10.81,True,True,Clothing,No Abandonment
7634,240075,Opera,iOS,Mobile,5,16.8,10.11,False,False,Toys,Distraction
2724,313047,Chrome,Windows,Mobile,3,28.93,11.69,True,False,Electronics,Distraction
6670,305507,Chrome,Android,Tablet,1,21.15,10.95,False,True,Clothing,Found Better Price
5690,639002,Opera,Linux,Mobile,4,75.8,7.67,False,False,Toys,Distraction
3455,246933,Safari,Linux,Tablet,3,10.74,11.54,False,True,Books,High Shipping Cost
1941,739985,Chrome,Android,Tablet,4,67.39,8.75,False,False,Clothing,No Abandonment
8092,980392,Chrome,iOS,Mobile,2,23.19,8.72,True,False,Toys,No Abandonment
6295,889748,Firefox,iOS,Tablet,1,4.6,13.15,False,True,Clothing,No Abandonment
8688,833955,Edge,MacOS,Tablet,3,12.61,9.03,False,True,Clothing,Found Better Price
4061,529473,Firefox,iOS,Desktop,6,35.32,7.6,False,False,Electronics,No Abandonment
9587,644998,Safari,Windows,Tablet,2,71.72,13.01,False,False,Books,No Abandonment
4763,547649,Edge,iOS,Mobile,5,16.32,8.13,False,True,Beauty,High Shipping Cost
8694,207896,Opera,Android,Tablet,1,38.46,4.73,False,False,Beauty,No Abandonment
3888,904009,Safari,iOS,Mobile,4,171.23,3.32,False,False,Toys,High Shipping Cost
5443,301602,Safari,Android,Desktop,3,24.63,7.64,False,True,Clothing,No Abandonment
5006,419265,Firefox,Linux,Mobile,2,25.53,6.56,False,False,HomeGoods,No Abandonment
2086,560249,Edge,MacOS,Tablet,5,9.12,11.12,False,True,Books,Found Better Price
7499,764802,Safari,Linux,Mobile,2,8.94,6.35,False,False,Clothing,Distraction
2304,420360,Edge,Android,Desktop,2,26.67,4.15,False,True,HomeGoods,High Shipping Cost
7510,364554,Opera,MacOS,Desktop,4,104.88,8.02,False,False,Electronics,Payment Issues
2014,603262,Edge,Linux,Desktop,5,57.41,3.21,False,False,Toys,High Shipping Cost
9412,912586,Firefox,iOS,Mobile,1,36.76,8.16,True,False,Books,Distraction
6848,174202,Firefox,iOS,Mobile,0,30.92,8.1,True,False,Books,No Abandonment
9664,620386,Safari,MacOS,Mobile,3,10.3,6.96,True,False,Toys,Payment Issues
6120,545934,Edge,Linux,Desktop,6,47.87,4.17,False,True,Clothing,No Abandonment
1415,687734,Firefox,Windows,Mobile,0,70.99,5.95,False,True,Toys,Distraction
2868,532911,Chrome,Windows,Desktop,7,57.86,7.46,False,False,Toys,No Abandonment
5112,246493,Firefox,Windows,Desktop,2,49.16,4.18,False,False,Books,Payment Issues
2533,121008,Opera,Linux,Tablet,3,33.36,9.11,True,False,Clothing,Payment Issues
8922,337838,Chrome,Linux,Tablet,3,41.99,9.58,False,True,Toys,Found Better Price
2462,975033,Edge,Linux,Desktop,5,39.23,8.26,True,False,Beauty,Found Better Price
8698,195788,Safari,Android,Desktop,2,112.12,5.68,True,True,Beauty,No Abandonment
2865,532001,Chrome,Windows,Desktop,4,44.48,7.26,True,False,Clothing,No Abandonment
5009,549168,Firefox,Windows,Tablet,1,79.01,12.45,False,False,Electronics,Found Better Price
8973,687840,Safari,Windows,Desktop,4,60.59,9.74,False,True,Beauty,Found Better Price
8710,107005,Safari,Android,Tablet,1,25.94,7.51,False,False,Books,Found Better Price
9663,480383,Safari,Android,Tablet,3,18.13,10.08,False,False,Books,No Abandonment
4177,736701,Safari,Linux,Mobile,4,182.56,1.42,True,True,Electronics,No Abandonment
3865,678025,Edge,Windows,Mobile,4,34.36,15.54,True,False,Toys,No Abandonment
4197,393955,Edge,Windows,Mobile,5,28.25,4.36,False,False,Electronics,High Shipping Cost
3461,333833,Edge,iOS,Tablet,3,57.65,8.82,True,True,Electronics,High Shipping Cost
8782,460031,Firefox,iOS,Desktop,2,5.5,5.27,False,True,Books,No Abandonment
4581,323803,Edge,iOS,Mobile,5,21.15,4.73,True,False,HomeGoods,Payment Issues
9692,699010,Safari,Android,Tablet,3,13.99,11.12,True,False,Books,Found Better Price
8994,543136,Chrome,Linux,Desktop,1,47.58,7.62,True,False,Electronics,Found Better Price
1120,911552,Chrome,MacOS,Mobile,3,17.08,8.5,True,True,Books,No Abandonment
2775,432754,Chrome,Windows,Tablet,2,54.36,8.92,False,False,HomeGoods,No Abandonment
1606,255738,Chrome,iOS,Mobile,0,11.52,9.8,True,True,Electronics,No Abandonment
9129,754284,Chrome,Windows,Mobile,2,134.18,9.57,False,False,Books,No Abandonment
8375,736890,Opera,Windows,Tablet,5,97.24,10.61,True,True,Toys,High Shipping Cost
1819,972685,Chrome,Windows,Mobile,7,85.79,2.46,False,True,Electronics,No Abandonment
1783,933997,Chrome,Linux,Tablet,0,103.56,5.65,False,False,HomeGoods,Distraction
2846,991927,Chrome,Windows,Tablet,4,24.6,5.28,True,False,Books,Found Better Price
8560,883586,Firefox,Linux,Mobile,5,75.37,11.15,True,True,Electronics,Payment Issues
1391,467996,Opera,MacOS,Desktop,4,21.16,10.27,False,True,Books,Distraction
8880,905784,Chrome,MacOS,Desktop,3,16.73,9.98,False,True,Beauty,Payment Issues
2132,393770,Edge,Android,Desktop,5,98.32,5.23,False,False,Clothing,Found Better Price
5445,866728,Firefox,Windows,Tablet,3,49.84,4.4,False,False,Beauty,High Shipping Cost
6318,586405,Opera,iOS,Mobile,4,120.88,3.01,False,True,Electronics,High Shipping Cost
6562,458969,Edge,Android,Desktop,5,57.41,9.03,False,True,Electronics,High Shipping Cost
5439,758019,Edge,Android,Mobile,4,66.88,3.41,True,False,Clothing,Found Better Price
1676,231705,Firefox,MacOS,Desktop,6,66.43,10.24,False,False,Books,High Shipping Cost
7251,115716,Edge,iOS,Desktop,4,23.94,5.93,True,True,Toys,Payment Issues
1594,594748,Safari,Windows,Mobile,2,148.79,6.45,True,True,Toys,Payment Issues
4324,977768,Firefox,Windows,Mobile,1,11.16,7.11,True,True,Toys,Found Better Price
7168,248704,Firefox,MacOS,Mobile,5,22.03,4.23,True,True,Beauty,Found Better Price
7426,903798,Safari,Linux,Mobile,3,128.11,10.72,False,False,Clothing,No Abandonment
8730,528494,Firefox,MacOS,Desktop,1,90.28,4.6,False,True,Beauty,High Shipping Cost
3934,447914,Edge,iOS,Mobile,5,40.61,7.18,True,False,HomeGoods,No Abandonment
6033,874806,Edge,Linux,Tablet,3,86.32,11.03,True,True,Electronics,Found Better Price
7763,644665,Edge,iOS,Desktop,8,83.23,2.2,True,True,Beauty,Payment Issues
7086,213920,Safari,Windows,Tablet,2,72.69,3.93,False,True,HomeGoods,High Shipping Cost
5333,723581,Edge,Linux,Desktop,3,36.56,6.44,False,False,Beauty,High Shipping Cost
1839,167152,Safari,iOS,Desktop,4,186.96,7.83,False,False,Electronics,Distraction
3510,720974,Safari,Windows,Tablet,0,54.18,9.67,False,False,Beauty,No Abandonment
5687,287245,Safari,iOS,Desktop,6,16.04,8.34,False,True,Beauty,No Abandonment
3887,895048,Firefox,Linux,Tablet,6,30.43,9.35,True,False,HomeGoods,No Abandonment
4043,240694,Opera,Windows,Desktop,2,66.56,9.07,False,False,HomeGoods,Payment Issues
2631,969987,Safari,iOS,Mobile,2,14.89,9.62,False,True,Clothing,Found Better Price
2405,145160,Edge,Android,Desktop,3,17.82,3.9,False,True,Clothing,No Abandonment
8632,139163,Safari,Linux,Tablet,1,77.75,6.44,False,True,HomeGoods,Payment Issues
7115,590116,Chrome,Linux,Mobile,1,191.76,7.54,False,True,Electronics,No Abandonment
7495,727810,Firefox,Linux,Mobile,2,43.92,8.53,False,False,Books,Distraction
3489,313169,Edge,Windows,Mobile,2,68.59,7.09,False,False,HomeGoods,Found Better Price
5490,703400,Firefox,Linux,Mobile,4,58.5,7.24,False,True,Clothing,High Shipping Cost
1005,432931,Firefox,iOS,Desktop,4,31.66,6.49,False,False,Electronics,Found Better Price
3581,277350,Chrome,Android,Tablet,3,16.58,7.9,True,False,Books,No Abandonment
9411,332504,Safari,iOS,Mobile,1,60.08,14.81,False,False,HomeGoods,Payment Issues
9203,981048,Edge,iOS,Tablet,4,20.01,8.2,False,False,Beauty,No Abandonment
3842,258649,Opera,Linux,Tablet,4,61.98,4.63,True,False,Beauty,Distraction
6504,835493,Firefox,Android,Mobile,1,68.56,10.87,False,True,Clothing,Found Better Price
7847,790917,Opera,Android,Tablet,4,38.73,2.68,False,False,Toys,Found Better Price
9649,846125,Opera,Android,Tablet,5,29.05,8.81,True,True,Electronics,Distraction
9358,356574,Safari,Android,Tablet,1,109.72,8.06,True,False,Books,No Abandonment
8283,275588,Opera,MacOS,Tablet,3,45.07,12.76,False,True,Clothing,High Shipping Cost
2973,901738,Edge,Android,Desktop,3,141.62,8.72,True,True,Toys,No Abandonment
3195,390112,Safari,Linux,Desktop,4,60.86,12.49,False,False,HomeGoods,Found Better Price
8574,178131,Opera,Android,Desktop,3,165.04,8.06,False,False,Electronics,High Shipping Cost
9143,912352,Safari,iOS,Tablet,1,30.35,9.19,False,False,Books,Found Better Price
8552,598420,Edge,MacOS,Desktop,3,24.16,6.16,False,False,Clothing,No Abandonment
4828,525852,Firefox,iOS,Mobile,3,65.18,6.83,False,False,Beauty,Payment Issues
6085,746499,Chrome,Linux,Tablet,2,65.35,9.85,True,True,HomeGoods,High Shipping Cost
5737,885031,Safari,Linux,Desktop,3,86.73,11.63,True,False,Clothing,Found Better Price
1239,723199,Chrome,Android,Desktop,2,43.03,2.72,False,False,Toys,High Shipping Cost
3952,835968,Firefox,Linux,Tablet,5,50.13,14.23,False,True,Beauty,High Shipping Cost
1855,695135,Edge,MacOS,Tablet,1,36.71,9.36,False,True,HomeGoods,High Shipping Cost
4238,633232,Firefox,iOS,Tablet,2,48.26,6.98,False,False,Clothing,Found Better Price
1553,758408,Chrome,Linux,Mobile,4,24.39,9.41,True,True,Electronics,Distraction
9134,923644,Edge,Linux,Desktop,3,43.61,6.35,False,False,Electronics,High Shipping Cost
9386,562872,Opera,MacOS,Mobile,2,63.3,10.25,False,False,Books,Found Better Price
8338,640288,Opera,Windows,Desktop,4,71.63,10.07,True,True,Electronics,Found Better Price
6994,276726,Safari,Windows,Tablet,3,19.01,8.39,False,False,Electronics,Found Better Price
3693,580032,Opera,MacOS,Desktop,2,62.9,5.28,False,False,Books,High Shipping Cost
2971,451117,Chrome,Linux,Tablet,4,92.96,8.08,False,False,HomeGoods,No Abandonment
6402,649822,Opera,MacOS,Desktop,5,72.14,8.58,False,True,Beauty,Found Better Price
9691,199895,Safari,MacOS,Mobile,2,9.44,10.7,False,False,Clothing,No Abandonment
5114,537437,Edge,Windows,Desktop,1,46.61,6.33,False,False,HomeGoods,High Shipping Cost
4773,768699,Opera,Android,Tablet,5,41.2,6.95,False,False,Clothing,No Abandonment
4647,987324,Safari,Linux,Mobile,4,19.18,11.84,False,False,Electronics,High Shipping Cost
8909,790666,Opera,iOS,Mobile,1,14.27,13.11,False,True,Toys,Found Better Price
3866,704647,Opera,MacOS,Desktop,2,66.1,8.15,False,True,Books,Distraction
1686,813494,Chrome,Windows,Desktop,5,60.07,11.71,False,False,Beauty,Payment Issues
3067,898891,Safari,Android,Mobile,3,36.05,7.99,False,False,HomeGoods,Found Better Price
6907,433861,Safari,Linux,Desktop,4,62.1,4.5,False,True,Clothing,No Abandonment
1447,505424,Firefox,MacOS,Tablet,2,52.51,6.12,False,False,Toys,Payment Issues
1293,939978,Firefox,Windows,Tablet,2,7.06,5.9,False,True,Clothing,No Abandonment
5160,479930,Safari,MacOS,Desktop,3,13.74,6.87,True,False,Books,No Abandonment
3546,551207,Chrome,iOS,Mobile,2,69.09,6.94,True,True,HomeGoods,Found Better Price
9267,178571,Opera,Linux,Desktop,3,35.87,14.37,False,False,Beauty,Found Better Price
8044,761236,Edge,Linux,Mobile,4,93.35,5.89,False,False,Books,Payment Issues
4775,167011,Opera,Linux,Mobile,3,62.56,4.97,True,True,Beauty,High Shipping Cost
5178,834676,Edge,Linux,Tablet,1,15.43,11.62,False,False,HomeGoods,Distraction
4534,875252,Chrome,Windows,Desktop,4,19.07,3.22,True,False,Books,No Abandonment
3053,713945,Firefox,iOS,Mobile,10,17.0,8.82,False,False,HomeGoods,High Shipping Cost
8112,393122,Safari,MacOS,Mobile,1,106.29,7.93,False,False,Electronics,Found Better Price
2699,465523,Chrome,Windows,Mobile,0,87.28,6.92,False,False,HomeGoods,No Abandonment
3518,682755,Edge,Android,Mobile,5,26.97,5.48,True,True,Electronics,Found Better Price
6568,256263,Safari,Linux,Tablet,2,112.41,4.8,False,False,Toys,Distraction
7832,322468,Edge,Linux,Tablet,3,118.41,9.84,True,True,HomeGoods,Distraction
9561,257973,Opera,MacOS,Tablet,3,165.18,11.33,False,True,Clothing,Found Better Price
4739,111329,Opera,Linux,Tablet,5,126.35,6.04,False,False,HomeGoods,No Abandonment
